2024-09-19T23:01:36Z,80.00
2024-09-19T23:01:52Z,80.00
2024-09-19T23:32:55Z,nan
2024-09-19T23:33:30Z,nan
2024-09-19T23:41:22Z,81.00
2024-09-19T23:41:38Z,81.00
2024-09-19T23:41:56Z,84.00
2024-09-19T23:42:25Z,82.00
2024-09-19T23:42:40Z,81.00
2024-09-19T23:44:07Z,81.00
2024-09-19T23:01:36Z,80.00
2024-09-19T23:01:52Z,80.00
2024-09-19T23:32:55Z,nan
2024-09-19T23:33:30Z,nan
2024-09-19T23:41:22Z,81.00
2024-09-19T23:41:38Z,81.00
2024-09-19T23:41:56Z,84.00
2024-09-19T23:42:25Z,82.00
2024-09-19T23:42:40Z,81.00
2024-09-19T23:44:07Z,81.00
2024-09-21T06:10:45Z,68.00
2024-09-21T06:11:01Z,68.00
2024-09-21T06:11:16Z,67.00
2024-09-21T06:11:32Z,68.00
2024-09-21T06:11:48Z,67.00
2024-09-21T06:12:03Z,68.00
2024-09-21T06:12:59Z,68.00
2024-09-21T06:14:31Z,68.00
2024-09-21T06:14:47Z,67.00
2024-09-21T06:15:03Z,67.00
2024-09-21T06:10:45Z,68.00
2024-09-21T06:11:01Z,68.00
2024-09-21T06:11:16Z,67.00
2024-09-21T06:11:32Z,68.00
2024-09-21T06:11:48Z,67.00
2024-09-21T06:12:03Z,68.00
2024-09-21T06:12:59Z,68.00
2024-09-21T06:14:31Z,68.00
2024-09-21T06:14:47Z,67.00
